z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.007124999999999999,-0.44324143329638294,69.14619817216193,1665.7845202508813,0.20336132455088687,0.002031224455025791,0.0013055155876981733,0.0024480480271252413,0.07856613729399584,0.004167315359177773,0.12460944784019319,1.6662829659110514e-05,6.135538529743514e-07,1.2865265560845135e-16,1.0705616960659953e-15,2.4483981473499196e-14,1.7395327134166416e-15,2.547915399997061e-13,1.3864884573510121e-12,0.004032804158126147,0.048053647661836986,2.2819273697955175e-09,4.150696519228572e-12,1.6837553137979496e-15,3.597861466293449e-16,9.384914162651149e-15,2.595676376258183e-16,1.20535105979889e-13,3.7052351884210063e-17,3.2814073557339066e-16,6.303244204799756e-20,3.3507952217155817e-21,3.7102785279388524e-14,4.472981524850272e-13,4.7464227153776686e-15,6.427069850573288e-10,1.458856811943676e-09,1.444640228619776e-10,1.293511609675059e-10,1.7273426699205543e-09,0.00011181360579299237,8.72199927753261e-08,3.777636428920111e-07,9.831276336579901e-09,1.7276141573627336e-11,1.712042829823016e-08,1.2889717787172877e-13,2.3217312518498048e-18,2.6167987571233082e-11,8.27190246207e-11,4.894302313462148e-09,5.812180451404357e-10,0.7253498074898435,0.009306458209429177,7.658862463357682e-30,4.110898533126194e-29,9.0113655639909e-17,2.611537151613026e-18
0.0071874999999999994,-0.43561758024269387,68.00914427897638,1609.1768952271411,0.21099670780832713,0.0015921936477024743,0.001012423154362499,0.0021455916066194258,0.08763831946461649,0.003483176293123987,0.11878898922750249,1.8976511955140058e-05,7.294572169753296e-07,2.0388529910410182e-17,1.4914481194331335e-16,4.785403492063953e-15,2.9358596350549e-16,5.240563520231539e-14,3.522953332004344e-13,0.0031437007668352426,0.04419252163945665,1.504006318284029e-09,2.6174411775912754e-12,3.3049577594980783e-16,8.504782846122323e-17,2.4808407269794592e-15,2.2451251389528728e-17,1.5024797105272468e-14,4.3140561994814734e-18,5.114507458418569e-17,1.0861319499369917e-20,6.492879453193287e-22,5.459323312765698e-15,9.482384418301044e-14,7.565497104635643e-16,3.6791766486047153e-10,1.046185919690959e-09,7.09695874221766e-11,6.424011447599672e-11,1.270811985773314e-09,0.00010298970115542425,1.0280460980408693e-07,3.94609342126102e-07,9.351789095966921e-09,6.5666063932830975e-12,9.453991599353642e-09,7.351292701638087e-14,3.8303744831814704e-19,1.1953025399002056e-11,4.4218237486829414e-11,2.8224290326398536e-09,2.9927035862663285e-10,0.7285307949368622,0.009349069861069734,6.6841346331075275e-31,2.161367295904114e-30,2.1356147412775536e-17,4.504193284143223e-19
0.0072499999999999995,-0.4264742735736954,66.84753988760667,1548.3498844870653,0.21977633048684161,0.001246796588470272,0.0007653576639391813,0.0018199998270863485,0.09666936481436902,0.002820191193348122,0.11275093908364892,2.1603141600348424e-05,8.908845884464874e-07,3.763854130730863e-18,2.466298924867369e-17,1.1233164002299973e-15,5.750146274082871e-17,1.2465079661548085e-14,1.023931162228693e-13,0.002468869982294609,0.040355584992339065,9.776090811268383e-10,1.7625777940409556e-12,8.878363561206037e-17,2.4186162328131234e-17,7.727632103407744e-16,2.0863660702066823e-18,2.129604426197597e-15,5.596120400305515e-19,9.03998711337669e-18,2.157548744060818e-21,1.5434934291666925e-22,9.227430546721211e-16,2.221661701969692e-14,1.3888965366234655e-16,2.066523784944226e-10,7.394698523884719e-10,3.6725371308190955e-11,3.415855292848984e-11,9.026590199816602e-10,9.451428784423849e-05,1.2358193969665682e-07,3.99814978483804e-07,8.954906688560203e-09,2.548749854084743e-12,5.637578245910371e-09,4.6127997083164426e-14,7.66885912322835e-20,5.870634200084512e-12,2.4918758664538554e-11,1.7284434542400924e-09,1.616861418245749e-10,0.7315953169717474,0.009390027756627822,1.324926044061621e-31,1.4032838627013265e-31,5.80562120490242e-18,8.961616858925967e-20
0.0073124999999999996,-0.41587029712771817,65.66292466881904,1483.6908878610386,0.22985648680332862,0.0009819919221194984,0.0005618690630123883,0.001490262869436029,0.10558367269004318,0.002207509815940824,0.1065232659595813,2.4563652646570202e-05,1.1241476280339573e-06,7.018612961405317e-19,4.460784304281951e-18,2.959988384085559e-16,1.2652719181319054e-17,3.4070284944506396e-15,3.44408000699787e-14,0.001962224540642805,0.036592841883748485,6.253594564080385e-10,1.2476883127351184e-12,3.30215997578256e-17,8.45001532775433e-18,2.8493580755640875e-16,2.0964713999076787e-19,3.5119250063911636e-16,8.129024288831566e-20,1.8383086776484103e-18,5.013712996258333e-22,4.500120323023977e-23,1.7574959123152583e-16,5.81261565322029e-15,3.0168717022787577e-17,1.1245753832613143e-10,5.083539315764791e-10,1.985399983656522e-11,1.9408152993069235e-11,6.157787338721198e-10,8.639302989486963e-05,1.5264175338673375e-07,3.9286038561162354e-07,8.614839443050598e-09,1.0068643455682721e-12,3.6472839706668647e-09,3.205202976666399e-14,1.6961823810316974e-20,3.1080368659472574e-12,1.488364901731094e-11,1.1301193749075128e-09,9.2021615599982e-11,0.7345542471749095,0.009429472342458308,4.26718947517808e-32,1.1777945918323689e-32,1.829644711998439e-18,2.0929858702596887e-20
0.007375,-0.4038936995711406,64.45710984083047,1415.6793899748525,0.24141590140311886,0.0007852981568523043,0.0003985495765807902,0.0011729704076028184,0.11431225634943774,0.0016669029302653039,0.10013950611182285,2.7848635907368594e-05,1.4758742101709683e-06,1.2467051557397077e-19,8.37349110036988e-19,8.354295830349672e-17,3.065157791853939e-18,1.0728396700892158e-15,1.3525187923592405e-14,0.0015841305190164904,0.032946440027368386,3.91949191135074e-10,9.264149703999577e-13,1.5599838993001205e-17,3.696495755091441e-18,1.2448187674861624e-16,2.3084916565192227e-20,6.888747487375526e-17,1.3392240570407491e-20,4.359555665298575e-19,1.3758711889567297e-22,1.616427903521228e-23,3.7223555086150315e-17,1.7143090216455887e-15,7.913481390510404e-18,5.871364076264612e-11,3.3705003205978847e-10,1.1153841289076385e-11,1.1757506327491695e-11,4.0073482340440867e-10,7.862542273856566e-05,1.9545776911519827e-07,3.749346849864528e-07,8.309020267575187e-09,4.0244386194360624e-13,2.557751243028401e-09,2.467461878978495e-14,3.907151767441964e-21,1.7788778908669732e-12,9.434227649591981e-12,7.896742554107494e-10,5.512536842865673e-11,0.737417875779592,0.009467536880637829,1.8615445739164217e-32,1.4502993639054636e-33,6.740276130438303e-19,5.8237779732050236e-21
0.0074375,-0.3906634772788915,63.23226599634549,1344.8868255685768,0.2546573662821811,0.0006441390467142857,0.0002713896553643795,0.0008825008981328022,0.12279206480109425,0.001212321303006622,0.09364015445951133,3.139333270210912e-05,2.0315049352243047e-06,2.0219779986468246e-20,1.5693189990999023e-19,2.4439537163916642e-17,8.081746953929668e-19,3.9044587908412447e-16,6.231267142473168e-15,0.0013014748170770577,0.029450762820066975,2.3887555514234197e-10,7.182001359088083e-13,8.339124353500751e-18,2.028821343549356e-18,6.454187153930753e-17,2.8191379329929174e-21,1.6400128654208424e-17,2.5357740345670373e-21,1.2204578536549032e-19,4.479297330010253e-23,7.1877558500443e-24,8.685570487509684e-18,5.74425699048345e-16,2.5404880252442305e-18,2.91398852670727e-11,2.1432567592481126e-10,6.48662203212633e-12,7.579999552905239e-12,2.466891714793899e-10,7.12041004051931e-05,2.6244890373149555e-07,3.4854072140530404e-07,8.010628825639226e-09,1.6079831446610807e-13,1.9283586913679527e-09,2.088841315936836e-14,8.98128389699752e-22,1.103259262081757e-12,6.332752909202606e-12,5.868663614788548e-10,3.450926793680197e-11,0.7401955980444903,0.00950434291507102,1.0519221109649767e-32,3.7854971793367938e-34,2.916806999037869e-19,1.950847162258758e-21
0.0075,-0.3763314075581755,61.99102434782559,1271.9771548426122,0.2698076575499668,0.000545898602961949,0.00017599782152620655,0.0006306485543308118,0.1309669679765303,0.0008489746668140271,0.08707284132265394,3.50270446457009e-05,2.907156969542336e-06,2.8850653962300996e-21,2.8480270880443104e-20,7.236768807788347e-18,2.314628971446875e-19,1.640941803221686e-16,3.362055837505691e-15,0.0010876249501467641,0.02613265157136007,1.4003648800324209e-10,5.743723496079323e-13,4.629328205805652e-18,1.358123009917392e-18,3.970211937049902e-17,3.8539699806794354e-22,4.816108337540095e-18,5.56822381979451e-22,4.072608643970879e-20,1.7251103927076027e-23,3.957441042761499e-24,2.2182913307532765e-18,2.1977799010315134e-16,1.0039197091156977e-18,1.3656841573385975e-11,1.304053568870826e-10,3.8916585563592215e-12,5.188154971144906e-12,1.4218520308491428e-10,6.411125947880639e-05,3.7440268556926344e-07,3.167766049199538e-07,7.68282256385343e-09,6.314023492169553e-14,1.5399076517577582e-09,1.915874396560758e-14,1.9950192746110466e-22,7.411201501278316e-13,4.486777732980617e-12,4.5910165026072873e-10,2.229362622337848e-11,0.7428956512602584,0.009539996487655458,7.654819669471541e-33,3.0334104021980493e-34,1.48072774179574e-19,7.892294784366662e-22
0.0075625,-0.36108299127956245,60.736591525488976,1197.703755432909,0.287115013570442,0.0004786373105993522,0.00010767025411171464,0.0004256522807565662,0.13878976350882752,0.0005732317437211218,0.08049083303027764,3.840018538500777e-05,4.104239320284206e-06,3.5497458011649057e-22,4.875663176623851e-21,2.130553595193795e-18,7.228918626303979e-20,7.882588324082185e-17,2.0983591630890012e-15,0.0009221197457472584,0.02301193363856331,7.79094961385114e-11,4.642253605609446e-13,2.509671343636777e-18,1.0506895817613744e-18,2.866445838954657e-17,5.923043028815764e-23,1.759931164347313e-18,1.4143949004662937e-22,1.6283827657613923e-20,7.74279115748572e-24,2.6306210950972463e-24,6.169784432743637e-19,9.607596109036137e-17,4.865625351852878e-19,6.042987222954309e-12,7.61873755176948e-11,2.3985727462748243e-12,3.755029516848531e-12,7.580957091031492e-11,5.731102310180579e-05,5.721256198453727e-07,2.8259833257348836e-07,7.2725234122188335e-09,2.3922878315465798e-14,1.2792029880236459e-09,1.8681533614717406e-14,4.176076754584259e-23,5.360605908232814e-13,3.3459457296302395e-12,3.7292851292458815e-10,1.46506661653446e-11,0.7455248940503488,0.009574585079487545,7.168906692858144e-33,5.047482960611016e-34,8.712960615844629e-20,3.8212469528182833e-22
0.007625,-0.3451359636361253,59.47287356995853,1122.8971910624593,0.3068437169187227,0.00043209664462332925,6.14515323154533e-05,0.0002707032295864471,0.1462242370430203,0.0003742173970748504,0.07394994984002475,4.092351996718484e-05,5.335244646522414e-06,3.843584186089459e-23,7.717727903354402e-22,6.174591643167232e-19,2.4604567720040696e-20,4.2272249347887414e-17,1.4779669901138977e-15,0.0007900196791208481,0.020102310085363107,4.052131308633465e-11,3.6891148801990416e-13,1.259860529354238e-18,8.832758086478735e-19,2.354244410585064e-17,1.0176169811002596e-23,7.9728588723304165e-19,4.068163302221802e-23,7.779084266212986e-21,3.914666100142775e-24,1.9334427850219872e-24,1.8590972476585163e-19,4.773957160713284e-17,2.840399926977948e-19,2.5474366644936624e-12,4.322840585020352e-11,1.510405652961215e-12,2.8559942085623435e-12,3.687246346180815e-11,5.0742470158597726e-05,9.249513267862655e-07,2.483243310140813e-07,6.708805421763162e-09,8.604091823761987e-15,1.0868067812553268e-09,1.9000504789188717e-14,8.098290046858222e-24,4.1228855237111103e-13,2.615105102156331e-12,3.1020402882197325e-10,9.6774405930289e-12,0.7480886560753821,0.009608175716603572,8.523583199343587e-33,9.556242806414634e-34,5.772393822762175e-20,2.1524556777723004e-22
0.0076875,-0.3287344871142571,58.20459745920654,1048.437917190995,0.3292662054986385,0.00039843081190625747,3.231518864404472e-05,0.00016289368049207559,0.15324561013251545,0.00023707810101389736,0.06750476460995346,4.174110383009313e-05,6.203829086410395e-06,2.8568412736551543e-24,1.124748501056659e-22,1.7746342574490175e-19,8.98331941439462e-21,2.4463827723672504e-17,1.1370657546551825e-15,0.0006809722636083265,0.017412487676106897,1.9398814849364026e-11,2.7991373913099277e-13,5.571707121399014e-19,7.651344288987417e-19,2.0937273255203685e-17,1.9136004896655832e-24,4.381834221714225e-19,1.269238536833183e-23,4.371284119653889e-21,2.104727044437751e-24,1.3149405439133942e-24,6.029769418655405e-20,2.6651289420938302e-17,1.9246795496576015e-19,1.0379817416413304e-12,2.41611028239792e-11,9.663217577735381e-13,2.26375834726076e-12,1.610869885317557e-11,4.433535110151656e-05,1.513447889819307e-06,2.1548048669579178e-07,5.92369777667088e-09,2.899274198004777e-15,9.31979125009967e-10,1.982678986286276e-14,1.4537062672159606e-24,3.3137970367347187e-13,2.1220367500201644e-12,2.611228634497253e-10,6.3750338083376146e-12,0.7505906174535136,0.009640813679982551,1.217001360741059e-32,1.570294630102538e-33,4.081470698214129e-20,1.3424256912938032e-22
0.00775,-0.31213878760582103,56.937410408809676,975.2143902815222,0.35465320799697897,0.000372309009280618,1.546069557125665e-05,9.396694771844623e-05,0.15983833912973294,0.0001465306685143476,0.061205789975196635,3.994233888764672e-05,6.523526229202548e-06,3.2812124007753176e-25,1.5423776060927716e-23,5.232684227622052e-20,3.418410888089323e-21,1.4756006337357498e-17,9.255064754721261e-16,0.0005881551512490727,0.014947314451209982,8.423803783501069e-12,1.985292837888912e-13,2.0869854959628974e-19,6.596815859988101e-19,1.9197265726567594e-17,3.7981933884082254e-25,2.8089707889982197e-19,4.05447153877786e-24,2.804618862463664e-21,1.1176998250993869e-24,5.1552479878453945e-25,2.0886765040682282e-20,1.64269587991804e-17,1.4411163124064942e-19,4.124552732606709e-13,1.333474001618434e-11,6.264011561845593e-13,1.8521067846685955e-12,6.222234706613776e-12,3.8074341055684964e-05,2.3577016820718867e-06,1.8491311990518715e-07,4.910170378874947e-09,9.068946410552985e-16,7.995619889082205e-10,2.096318048260281e-14,2.475541759226941e-25,2.7336277332141567e-13,1.7624386259784086e-12,2.2050160017252597e-10,4.165996472988403e-12,0.753032526107519,0.009672519075504338,1.875557996935763e-32,2.0093772425601048e-33,2.8433954400148445e-20,8.746767877021022e-23
0.0078125,-0.29561102130635647,55.677931205312554,904.0715214826188,0.38326308896553035,0.00035045410039669453,6.659995053341329e-06,5.308044506642702e-05,0.16599198233559134,8.913532382658022e-05,0.055098631182287805,3.520718955074337e-05,6.357949390297656e-06,-2.210738487358592e-25,2.0684051782030247e-24,1.6607617770585824e-20,1.3215780280809482e-21,9.03816092920178e-18,7.773201691330597e-16,0.0005072791549459325,0.012708682346613783,3.2793738863561294e-12,1.3145677386490396e-13,6.522196353298114e-20,5.574523299453353e-19,1.7557566220981138e-17,7.642705415580974e-26,2.0037340830642905e-19,1.2567018057179037e-24,1.978849073679863e-21,5.462937272499001e-25,-5.152242864015821e-25,7.669191375589608e-21,1.0944649563409865e-17,1.138776080510988e-19,1.5957949730991941e-13,7.138907581312956e-12,4.12523981689538e-13,1.5489450206229846e-12,2.096206593873467e-12,3.2073827790249165e-05,3.334238642474256e-06,1.5701259473433578e-07,3.7754366524019324e-09,2.62392345005277e-16,6.825828769061337e-10,2.2305093836433422e-14,4.1622718254007793e-26,2.2796222818450373e-13,1.4767863008904546e-12,1.8568954113346564e-10,2.685149386913807e-12,0.7554136800950416,0.009703280140318727,4.142300519831016e-33,1.7786603976860907e-33,1.7839614252115787e-20,5.699952888413587e-23
0.007875,-0.2793983537623659,54.433725281554054,835.7554087522971,0.415333545271429,0.0003309663027539815,2.5728272431124686e-06,3.006741678557044e-05,0.17169741048034384,5.4060080976281494e-05,0.04922449729449461,2.836860564732817e-05,5.8807416323672105e-06,4.0067018225798655e-25,2.7721523490476004e-25,5.810687262201261e-21,5.140703996229989e-22,5.5436230150017985e-18,6.624740014050701e-16,0.00043576353410189355,0.010696075051404427,1.1387035369612964e-12,8.309834122530545e-14,1.7348733567303006e-20,4.572901355326838e-19,1.5770196204623454e-17,1.511336400527804e-26,1.5251477744691678e-19,3.6697277437211917e-25,1.4825141851252582e-21,2.3280703747997873e-25,-1.681044803121121e-24,2.968029097917085e-21,7.711119338693803e-18,9.193306093265112e-20,6.010246354447342e-14,3.615707658487316e-12,2.778091778362795e-13,1.3126088200794353e-12,6.115241729976005e-13,2.655500938818728e-05,4.202635644926053e-06,1.319154151988233e-07,2.7037077867511053e-09,7.041959752716019e-17,5.780585871598646e-10,2.386995475085287e-14,7.063610769230154e-27,1.9015349774334179e-13,1.2354426571011767e-12,1.553681871725623e-10,1.694807378184112e-12,0.7577303983022423,0.009733046354546953,6.827149363900965e-33,1.567497640419549e-33,9.44441963641383e-21,3.662132216176422e-23
0.0079375,-0.2637275180726706,53.213194607308466,770.8985773341135,0.4510589658085235,0.0003127607957778149,9.003314834861848e-07,1.7391140006300044e-05,0.1769452868155869,3.314270735015862e-05,0.04362128906756006,2.1069686257167708e-05,5.255229267312288e-06,4.6346452517654365e-24,3.7122651483297133e-26,2.204341253289006e-21,2.0166449526857535e-22,3.384456319001118e-18,5.670795907361086e-16,0.0003721121461037151,0.008906825171046413,3.557755589789559e-13,5.189810592118992e-14,4.1611354491681224e-21,3.568666617210588e-19,1.3845492405495629e-17,2.8844168451990592e-27,1.2017019801040332e-19,1.0097937665886016e-25,1.1486886729202815e-21,8.228953053922957e-26,-2.8238850181127562e-24,1.204846880974285e-21,5.63317882798633e-18,7.442346841990708e-20,2.231819715796893e-14,1.7091413196353192e-12,1.9228738804952814e-13,1.119192425222257e-12,1.5560447687280801e-13,2.171407459478397e-05,4.753328922980105e-06,1.0963233612949481e-07,1.8411915638514442e-09,1.7638487173082966e-17,4.847671932628088e-10,2.556358472316234e-14,1.206705473878278e-27,1.57667980092161e-13,1.025904083674028e-12,1.2887620682887496e-10,1.0406362307925862e-12,0.7599756633766236,0.009761724036391715,6.773420202670566e-33,1.3203193446978893e-33,4.146372981439119e-21,2.3393764113679455e-23
0.008,-0.24880756637983356,52.02538969858831,710.0316349780278,0.4905472270595431,0.0002952264959221732,2.9507840523024823e-07,1.0350016700734268e-05,0.1817268485212408,2.0733043634299624e-05,0.03832475850922156,1.4736332820865098e-05,4.589761760126647e-06,-1.5101747741599476e-27,5.00893247107277e-27,8.791290354438989e-22,8.001211711572894e-23,2.0487317316868788e-18,4.846786062968586e-16,0.00031547181354440746,0.007336152667979163,1.0324512878756346e-13,3.290969344896572e-14,9.902078321701434e-22,2.583738110062875e-19,1.1882256870832744e-17,5.262397283636354e-28,9.615698661819526e-20,2.689644494095392e-26,9.047943531954434e-22,2.1340808689469012e-26,-3.788857238584775e-24,5.0974587052052675e-22,4.202081557473593e-18,5.987297302375118e-20,8.33759542144351e-15,7.554658588606483e-13,1.3679100920459526e-13,9.55204294075256e-13,3.563159076798786e-14,1.762158383515039e-05,4.918603611838186e-06,9.011066676356979e-08,1.2268190800457647e-09,4.143359350079119e-18,4.021744940547525e-10,2.6650441656072604e-14,2.1272688286250914e-28,1.2954633317799631e-13,8.434797424788434e-13,1.0585043465045079e-10,6.191188320272498e-13,0.7621390299068667,0.009789175815299403,4.062681768092927e-33,1.0890722822836389e-33,1.5517029116572471e-21,1.5051999424202243e-23
0.0080625,-0.23483606498925094,50.879742693690105,653.6041680118551,0.5337520965752708,0.0002780416424109495,9.558186672610351e-08,6.325229336130772e-06,0.18603555818371315,1.3268585516886668e-05,0.03336928533415743,9.949846265286289e-06,3.94363502875868e-06,-1.327771621178163e-25,5.459049861705803e-26,3.60347765418164e-22,3.2033648137611754e-23,1.2256297509952507e-18,4.122604268151075e-16,0.0002653398801674496,0.0059770515321701575,2.9311641458612016e-14,2.1419969910610224e-14,2.6304011993824713e-22,1.7189073072186375e-19,9.985669620939034e-18,9.13153976725345e-29,7.727643952268709e-20,7.249018190761722e-27,7.170274998481677e-22,1.0763408195200013e-27,-4.4616748380640426e-24,2.228064282241898e-22,3.167543732121303e-18,4.7697325440863647e-20,3.170561981890847e-15,3.148707694183608e-13,9.960564409251444e-14,8.131403773310885e-13,7.742861732326005e-15,1.4234378306573755e-05,4.756086724911716e-06,7.325790941457384e-08,8.186033951578164e-10,9.147014556734442e-19,3.2995547499390763e-10,2.615168682286969e-14,4.7263860407209844e-27,1.0535682572247655e-13,6.861683851174431e-13,8.604749750114802e-11,3.5641165748481994e-13,0.7642068508442642,0.009815224745091704,2.3493133956934144e-33,8.853676855012792e-34,5.239158667610371e-22,9.815167027929789e-24
0.008125,-0.2220027815052991,49.785706813207966,601.9966812541785,0.5803868771373001,0.0002610662306818831,3.1230996509721236e-08,3.934358892817132e-06,0.18986868054541314,8.65622721656515e-06,0.02878777511085405,6.607415498448394e-06,3.3462464032799784e-06,-4.0339862214671903e-25,1.0072429930794453e-28,1.4931949043376515e-22,1.2827443205683586e-23,7.218582585328781e-19,3.4840952540467866e-16,0.0002213813072029387,0.00482009010063433,8.293634033056119e-15,1.4287241754846633e-14,8.362812436419347e-23,1.0614948677067473e-19,8.238425276582922e-18,1.505732096456239e-29,6.200804970158824e-20,2.0164671828027246e-27,5.6839565263178805e-22,-4.077838286648812e-27,-4.790026486072803e-24,9.956178919617746e-23,2.3980177703466183e-18,3.7607368145743764e-20,1.181653095011575e-15,1.2162612983570467e-13,7.382988612360289e-14,6.888620508173849e-13,1.6322161640811636e-15,1.1460147454525192e-05,4.3731890753857144e-06,5.894797208916508e-08,5.527232874311239e-10,1.9002891323443114e-19,2.677843636300831e-10,2.394463847012105e-14,8.376694473076117e-30,8.48298427680333e-14,5.525448762278902e-13,6.925919692239478e-11,1.983522456701742e-13,0.7661628743763996,0.009839663673767683,1.4327949051431593e-33,7.1013478149758e-34,1.6403528581531893e-22,6.4848630585741635e-24
0.00825,-0.200220765253638,47.77050262021547,513.8079770257928,0.6819034547132026,0.00022662879262162988,4.758116765916613e-09,1.7200434712202481e-06,0.196357678807656,4.1178402729218354e-06,0.02058006833618969,3.004956173508055e-06,2.3022590570216413e-06,3.863872522510573e-26,3.310372198992582e-30,2.908452693226096e-23,2.2861862494042118e-24,2.5236890591785245e-19,2.4033607656114517e-16,0.0001482925859004395,0.002991537241653057,8.935030662162995e-16,6.954454560289644e-15,1.5373212606882877e-23,3.629238650833055e-20,5.243461116404241e-18,3.8191845380215416e-31,3.878469147866772e-20,2.0720763086327627e-28,3.488843589255804e-22,-3.348946123880191e-27,-4.521964985214111e-24,2.1914388920992513e-23,1.3581193006045138e-18,2.2243093195738002e-20,2.4045672036957425e-16,1.971551334013873e-14,4.2705325874427705e-14,4.793761024968359e-13,9.364157963772851e-17,7.269234269460687e-06,3.2521774864410245e-06,3.6419114003016417e-08,2.72588340423111e-10,7.399942866552644e-21,1.6798543067034266e-10,1.6720192684542388e-14,3.6265908822997534e-31,5.249416790334261e-14,3.4193827885254005e-13,4.284615832793167e-11,6.162172593361831e-14,0.7697897428304833,0.009884343233091498,6.819471250838341e-34,4.2863469544334585e-34,2.0768988554832158e-23,2.9813083119893355e-24
0.008375,-0.18410823183935757,46.0260746460097,445.44786711744473,0.7883328823961933,0.00019366303516531183,8.291868797917769e-10,7.970105064764092e-07,0.2010982987284009,2.082939994534903e-06,0.014138907439898271,1.3765298560036217e-06,1.5229157872084815e-06,1.290932419949665e-27,1.341001443375406e-31,5.958271273892916e-24,4.201436312308686e-25,8.770731490039164e-20,1.6020172504333973e-16,9.584557098662376e-05,0.0017762645100402842,1.0307420262402651e-16,3.4769346588404642e-15,3.9137735217840826e-24,1.08032903526989e-20,3.1457576713235297e-18,9.323100489446849e-33,2.3388290000160696e-20,2.5040151642790068e-29,2.0701949977931705e-22,-1.704889317970019e-27,-3.566279409194322e-24,4.990348350732428e-24,7.45774373854182e-19,1.2516554059385495e-20,5.4934248981936155e-17,2.911608028671685e-15,2.5556775030779128e-14,3.2245560849463326e-13,5.687482072730086e-18,4.510767917419734e-06,2.1999311496306725e-06,2.1522120353780937e-08,1.3895543843436104e-10,2.6333169944596352e-22,1.0047400398404665e-10,1.0360629686006451e-14,2.1651697971363284e-32,3.107666906052523e-14,2.0242971057835598e-13,2.5362064613297784e-11,1.813675996127424e-14,0.7727642972883251,0.009920210715256924,3.444178783800859e-34,2.439812664372769e-34,2.6505593782549337e-24,1.3694325794164689e-24
0.0085,-0.17411964606590372,44.578396349356495,396.11483420069425,0.8880237932873414,0.0001631125926870798,1.6824547059256287e-10,3.852775614652967e-07,0.2043269077585727,1.1016114089140284e-06,0.009434442918947055,6.437059510528317e-07,9.82893021564531e-07,9.613931992131984e-26,-2.78299120736546e-31,1.2766850932472356e-24,8.034983692847002e-26,3.1096156187991257e-20,1.0440555366064558e-16,6.0640815781048544e-05,0.0010311366671975745,1.3168004723624648e-17,1.7718276268541849e-15,1.152806467544868e-24,2.8252262754119503e-21,1.828879303597838e-18,2.845398841032656e-34,1.3818058928869985e-20,3.7235071360524844e-30,1.205468734946758e-22,-7.750307190720947e-28,-2.513359962525449e-24,1.195133382830263e-24,4.038164794144495e-19,6.880214235630301e-21,1.2912589202196647e-17,4.1120635649682506e-16,1.5720688868660463e-14,2.115400432089142e-13,4.1995585239386533e-19,2.768776908178168e-06,1.4101916430396642e-06,1.2437835217591611e-08,7.291753189365615e-11,1.0887155060051464e-23,5.851740811986537e-11,6.109871081616575e-15,-6.076152579511608e-32,1.7990489162167712e-14,1.171880689386459e-13,1.4681481064004693e-11,5.054640656317231e-15,0.7750296704197001,0.009946783618047126,1.6512164926460502e-34,1.3418831414981857e-34,3.658805437513135e-25,6.3433541110071785e-25
0.00875,-0.16929027112578424,42.4008171719135,339.9993030571904,1.0367318632498668,0.00011043622052004779,1.3771595977214136e-11,1.2590775989151824e-07,0.20781932032271908,3.923760436754919e-07,0.0039030607811543863,1.8455469254590773e-07,3.8433838482354443e-07,5.256937573496045e-28,1.4237378380966832e-32,1.0811418304464377e-25,5.7837108460985056e-27,6.305141857486928e-21,4.191619686627653e-17,2.3100939237965956e-05,0.00033378151119523085,3.9079989136197626e-19,5.172906410372965e-16,1.3533857845537392e-25,2.687988428688986e-22,5.866878937315391e-19,1.1167833946228603e-36,4.6327089889959045e-21,1.7132266887928976e-31,3.9482998491710194e-23,-1.478385075046136e-28,-9.74110890793067e-25,9.548285509839738e-26,1.1722853537684429e-19,2.0138777346767474e-21,2.0348982020394016e-18,2.004595813392115e-17,6.605257740051442e-15,8.54328774783847e-14,7.352901439156801e-21,1.025930547516067e-06,5.116943109712138e-07,3.995791034092331e-09,2.3505156079925913e-11,6.24891765089706e-26,1.889414685354281e-11,1.968074718936938e-15,6.24178696907449e-34,5.797262611531163e-15,3.7762704948609026e-14,4.730878234329079e-12,7.874602966014791e-16,0.7778295233384906,0.00997814802811148,1.4382521180983118e-35,3.808611110613757e-35,1.2328527120713527e-26,1.5867660442954212e-25
